,GEO_ID,tot_vap,white_alone_vap,any_part_black_vap,any_part_aian_vap,any_part_asian_vap,any_part_nhpi_vap,hispanic_latino_vap,not_hispanic_latino_vap,white_latino_vap,poc_latino_vap,any_part_poc_vap,multiracial_vap,total_housing_units,total_occupied_housing,total_vacant_housing,tot_pop,poc_aian_vap,any_part_black_latino_vap
8362,1000000US170311503002012,116,56,2,0,18,0,42,74,0,42,60,0,55,50,5,169,0,2
8363,1000000US170311503002013,113,52,5,0,21,0,37,76,0,37,61,3,50,48,2,148,0,2
8364,1000000US170311503002014,97,43,4,2,0,0,52,45,0,52,54,5,53,47,6,133,0,2
8365,1000000US170311503002015,61,46,3,0,4,0,8,53,0,8,15,2,34,32,2,96,0,0
8366,1000000US170311503002016,37,30,0,0,0,0,7,30,0,7,7,0,18,18,0,53,0,0
8367,1000000US170311503003000,60,47,0,3,1,0,12,48,0,12,13,3,30,24,6,73,0,0
8368,1000000US170311503003001,48,27,0,1,9,0,11,37,0,11,21,3,23,22,1,59,0,0
8369,1000000US170311503003002,50,40,0,0,0,0,10,40,0,10,10,0,22,21,1,61,0,0
8370,1000000US170311503003003,81,38,0,0,12,0,31,50,0,31,43,5,48,39,9,108,0,0
8371,1000000US170311503003004,81,50,1,1,4,0,27,54,0,27,31,6,43,42,1,119,0,1
8372,1000000US170311503003005,44,33,1,0,2,0,8,36,0,8,11,1,23,22,1,58,0,0
8373,1000000US170311503003006,30,27,0,0,1,0,2,28,0,2,3,0,15,15,0,41,0,0
8374,1000000US170311503003007,80,44,0,1,0,0,34,46,0,34,36,1,48,46,2,110,1,0
8375,1000000US170311503003008,86,50,0,0,4,0,32,54,0,32,36,1,46,43,3,111,0,0
8376,1000000US170311503003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8377,1000000US170311503003010,70,28,1,2,4,1,38,32,0,38,42,2,43,38,5,110,2,1
8378,1000000US170311503004000,43,37,0,0,0,0,6,37,0,6,6,0,23,21,2,62,0,0
8379,1000000US170311503004001,49,37,0,0,4,0,11,38,0,11,12,3,23,22,1,68,0,0
8380,1000000US170311503004002,33,21,0,0,2,0,10,23,0,10,12,1,22,20,2,51,0,0
8381,1000000US170311503004003,26,26,0,0,0,0,0,26,0,0,0,0,13,13,0,40,0,0
8382,1000000US170311503004004,56,49,0,0,0,0,7,49,0,7,7,0,24,23,1,65,0,0
8383,1000000US170311503004005,47,35,5,4,0,0,11,36,0,11,12,4,26,24,2,64,0,4
8384,1000000US170311503004006,46,45,0,0,0,0,1,45,0,1,1,0,20,20,0,58,0,0
8385,1000000US170311503004007,40,23,0,0,0,0,17,23,0,17,17,0,23,22,1,61,0,0
8386,1000000US170311503004008,39,33,1,0,1,0,6,33,0,6,6,0,16,16,0,51,0,1
8387,1000000US170311503004009,48,37,2,1,2,0,7,41,0,7,11,2,22,22,0,65,0,0
8388,1000000US170311503004010,37,30,0,0,0,0,7,30,0,7,7,0,21,19,2,42,0,0
8389,1000000US170311503004011,35,22,0,0,8,0,8,27,0,8,13,0,14,14,0,49,0,0
8390,1000000US170311503004012,45,21,1,0,1,0,22,23,0,22,24,1,24,23,1,60,0,0
8391,1000000US170311503004013,35,30,0,0,1,0,4,31,0,4,5,0,17,17,0,45,0,0
8392,1000000US170311503004014,39,31,0,0,0,0,8,31,0,8,8,0,21,20,1,52,0,0
8393,1000000US170311503004015,52,31,1,3,3,0,17,35,0,17,21,4,24,24,0,63,2,0
8394,1000000US170311503004016,50,23,0,0,5,0,24,26,0,24,27,0,17,17,0,51,0,0
8395,1000000US170311503004017,16,15,0,0,0,0,1,15,0,1,1,0,9,9,0,20,0,0
8396,1000000US170311503004018,3,3,0,0,0,0,0,3,0,0,0,0,3,2,1,4,0,0
8397,1000000US170311503004019,26,19,1,1,0,0,5,21,0,5,7,1,18,15,3,40,0,0
8398,1000000US170311503005000,54,44,0,0,3,0,7,47,0,7,10,0,20,20,0,61,0,0
8399,1000000US170311503005001,34,24,0,0,2,0,8,26,0,8,10,0,15,15,0,50,0,0
8400,1000000US170311503005002,9,6,0,0,0,0,2,7,0,2,3,3,4,4,0,14,0,0
8401,1000000US170311503005003,43,38,1,0,0,0,4,39,0,4,5,0,16,15,1,56,0,0
8402,1000000US170311503005004,49,38,0,0,1,0,10,39,0,10,11,0,19,19,0,52,0,0
8403,1000000US170311503005005,41,25,0,0,3,0,12,29,0,12,16,1,19,19,0,52,0,0
8404,1000000US170311503005006,34,30,0,0,0,0,4,30,0,4,4,3,15,14,1,47,0,0
8405,1000000US170311503005007,11,2,0,0,0,0,9,2,0,9,9,0,6,5,1,15,0,0
8406,1000000US170311503005008,33,24,0,0,1,0,8,25,0,8,9,0,17,17,0,57,0,0
8407,1000000US170311503005009,36,28,0,0,1,0,7,29,0,7,8,1,22,20,2,47,0,0
8408,1000000US170311503005010,45,32,0,0,2,0,11,34,0,11,13,0,23,23,0,54,0,0
8409,1000000US170311503005011,31,22,1,0,0,0,8,23,0,8,9,0,15,14,1,35,0,0
8410,1000000US170311503005012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8411,1000000US170311503005013,73,34,3,4,0,0,35,38,0,35,39,2,42,36,6,86,3,2
8412,1000000US170311503005014,94,62,2,0,2,0,28,66,0,28,32,3,58,48,10,112,0,0
8413,1000000US170311503005015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8414,1000000US170311503006000,128,100,0,0,6,0,23,105,0,23,28,1,73,69,4,155,0,0
8415,1000000US170311503006001,124,94,0,2,4,0,24,100,0,24,30,2,66,62,4,148,0,0
8416,1000000US170311503006002,66,36,3,4,1,0,25,41,0,25,30,5,42,39,3,90,4,0
8417,1000000US170311503006003,68,50,0,0,3,0,14,54,0,14,18,0,50,43,7,84,0,0
8418,1000000US170311503006004,66,51,2,0,0,0,13,53,0,13,15,1,39,36,3,84,0,0
8419,1000000US170311503006005,50,26,0,0,3,0,19,31,0,19,24,0,26,22,4,73,0,0
8420,1000000US170311503006006,28,22,2,0,0,0,4,24,0,4,6,0,18,17,1,32,0,0
8421,1000000US170311503006007,7,7,0,0,0,0,0,7,0,0,0,0,4,4,0,10,0,0
8422,1000000US170311503006008,34,26,3,0,0,0,8,26,0,8,8,0,19,16,3,40,0,3
8423,1000000US170311503006009,42,33,1,0,0,0,8,34,0,8,9,0,17,17,0,45,0,0
8424,1000000US170311503006010,33,29,1,0,1,0,2,31,0,2,4,1,24,21,3,41,0,0
8425,1000000US170311503006011,13,9,1,0,0,0,3,10,0,3,4,3,7,5,2,18,0,0
8426,1000000US170311503006012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8427,1000000US170311503006013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428,1000000US170311503006014,22,10,0,0,0,0,12,10,0,12,12,0,12,10,2,28,0,0
8429,1000000US170311503006015,31,27,1,0,0,0,4,27,0,4,4,0,31,24,7,35,0,1
8430,1000000US170311503006016,45,42,1,1,0,0,1,44,0,1,3,0,17,17,0,62,1,0
8431,1000000US170311503006017,31,20,0,0,1,0,10,21,0,10,11,0,13,12,1,45,0,0
8432,1000000US170311503007000,22,16,0,0,4,0,2,20,0,2,6,1,15,15,0,26,0,0
8433,1000000US170311503007001,54,41,0,1,2,0,11,43,0,11,13,0,32,30,2,62,1,0
8434,1000000US170311503007002,43,33,4,1,2,1,2,41,0,2,10,1,26,24,2,55,1,0
8435,1000000US170311503007003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8436,1000000US170311503007004,24,19,0,0,4,0,1,23,0,1,5,0,17,16,1,27,0,0
8437,1000000US170311503007005,18,16,0,0,1,0,1,17,0,1,2,1,9,9,0,23,0,0
8438,1000000US170311503007006,30,29,0,0,0,0,1,29,0,1,1,0,21,18,3,34,0,0
8439,1000000US170311503007007,22,10,4,2,0,0,9,13,0,9,12,1,13,13,0,35,2,1
8440,1000000US170311503007008,29,22,0,0,1,0,6,23,0,6,7,0,19,17,2,33,0,0
8441,1000000US170311503007009,20,15,0,0,3,0,2,18,0,2,5,0,10,9,1,22,0,0
8442,1000000US170311503007010,36,35,0,0,1,0,0,36,0,0,1,0,22,21,1,45,0,0
8443,1000000US170311503007011,53,29,0,1,1,0,22,31,0,22,24,1,27,25,2,73,0,0
8444,1000000US170311503007012,34,24,0,1,1,0,8,26,0,8,10,1,20,18,2,42,0,0
8445,1000000US170311503007013,65,44,0,1,8,0,12,53,0,12,21,1,36,33,3,76,1,0
8446,1000000US170311503007014,38,30,1,0,2,0,5,33,0,5,8,4,23,21,2,48,0,0
8447,1000000US170311503007015,38,38,0,0,0,0,0,38,0,0,0,0,22,21,1,48,0,0
8448,1000000US170311503007016,41,38,0,0,1,0,2,39,0,2,3,1,25,21,4,55,0,0
8449,1000000US170311503007017,57,46,2,0,0,0,11,46,0,11,11,2,28,23,5,64,0,2
8450,1000000US170311503007018,47,42,0,1,0,0,5,42,0,5,5,1,24,21,3,61,0,0
8451,1000000US170311503007019,43,33,1,0,6,0,3,40,0,3,10,0,19,19,0,56,0,0
8452,1000000US170311503007020,129,103,0,0,9,0,17,112,0,17,26,0,87,77,10,147,0,0
8453,1000000US170311503007021,139,110,1,0,11,0,17,122,0,17,29,0,86,81,5,156,0,0
8454,1000000US170311504011000,8,7,0,0,0,0,1,7,0,1,1,0,5,4,1,8,0,0
8455,1000000US170311504011001,69,51,0,0,6,0,12,57,0,12,18,0,40,37,3,84,0,0
8456,1000000US170311504011002,66,44,0,6,0,0,21,45,0,21,22,5,29,29,0,90,1,0
8457,1000000US170311504011003,97,62,0,1,5,0,29,68,0,29,35,1,52,50,2,133,0,0
8458,1000000US170311504011004,76,60,3,0,7,0,6,70,0,6,16,0,66,54,12,85,0,0
8459,1000000US170311504011005,52,43,0,0,5,0,4,48,0,4,9,0,30,24,6,65,0,0
8460,1000000US170311504011006,22,13,0,0,0,0,9,13,0,9,9,0,12,11,1,30,0,0
8461,1000000US170311504011007,60,37,0,2,2,0,21,39,0,21,23,2,27,26,1,82,2,0
8462,1000000US170311504011008,34,18,0,0,1,0,15,19,0,15,16,2,16,14,2,40,0,0
8463,1000000US170311504011009,28,27,0,0,0,0,1,27,0,1,1,0,14,14,0,30,0,0
8464,1000000US170311504011010,63,38,3,0,0,0,22,41,0,22,25,3,41,35,6,78,0,0
8465,1000000US170311504011011,46,36,0,0,0,0,9,37,0,9,10,2,27,26,1,64,0,0
8466,1000000US170311504011012,47,26,1,0,3,0,17,30,0,17,21,0,21,21,0,65,0,0
8467,1000000US170311504011013,59,31,0,0,5,0,23,36,0,23,28,1,31,30,1,71,0,0
8468,1000000US170311504011014,36,12,0,0,0,0,24,12,0,24,24,0,17,17,0,43,0,0
8469,1000000US170311504011015,33,26,0,0,2,0,6,27,0,6,7,1,18,18,0,40,0,0
8470,1000000US170311504011016,41,31,3,0,0,0,10,31,0,10,10,3,20,19,1,53,0,3
8471,1000000US170311504011017,40,32,0,0,1,0,8,32,0,8,8,0,20,19,1,56,0,0
8472,1000000US170311504011018,39,21,1,0,5,0,13,26,0,13,18,1,17,17,0,48,0,0
8473,1000000US170311504012000,60,41,0,1,5,0,14,46,0,14,19,0,25,25,0,67,1,0
8474,1000000US170311504012001,32,21,0,0,0,0,10,22,0,10,11,0,15,14,1,45,0,0
8475,1000000US170311504012002,52,34,0,0,0,0,18,34,0,18,18,0,22,21,1,69,0,0
8476,1000000US170311504012003,49,34,0,2,1,0,14,35,0,14,15,2,20,20,0,67,0,0
8477,1000000US170311504012004,25,18,0,0,0,0,7,18,0,7,7,0,14,12,2,29,0,0
8478,1000000US170311504012005,31,26,0,0,3,0,2,29,0,2,5,0,17,16,1,49,0,0
8479,1000000US170311504012006,27,25,0,0,1,1,1,26,0,1,2,1,13,13,0,37,0,0
8480,1000000US170311504012007,39,33,0,0,0,0,6,33,0,6,6,0,20,18,2,52,0,0
8481,1000000US170311504012008,59,42,0,0,0,0,17,42,0,17,17,0,27,25,2,85,0,0
8482,1000000US170311504012009,19,15,0,2,2,0,0,19,0,0,4,2,8,8,0,29,0,0
8483,1000000US170311504012010,58,53,1,0,1,1,2,56,0,2,5,0,39,34,5,66,0,0
8484,1000000US170311504012011,28,12,1,0,10,0,6,22,0,6,16,4,11,11,0,29,0,1
8485,1000000US170311504012012,24,23,0,0,0,0,1,23,0,1,1,0,13,13,0,28,0,0
8486,1000000US170311504012013,33,28,0,0,0,0,5,28,0,5,5,0,13,13,0,44,0,0
8487,1000000US170311504012014,32,30,0,0,1,0,1,31,0,1,2,0,15,15,0,40,0,0
8488,1000000US170311504012015,38,20,0,0,4,0,14,24,0,14,18,0,15,15,0,55,0,0
8489,1000000US170311504012016,72,45,0,0,6,0,20,52,0,20,27,5,33,33,0,89,0,0
8490,1000000US170311504012017,63,49,1,0,0,0,13,50,0,13,14,0,33,32,1,100,0,0
8491,1000000US170311504012018,59,36,1,0,3,0,19,40,0,19,23,1,29,28,1,70,0,0
8492,1000000US170311504012019,35,28,0,0,0,0,7,28,0,7,7,0,25,21,4,40,0,0
8493,1000000US170311504012020,42,37,0,0,0,0,5,37,0,5,5,0,16,16,0,56,0,0
8494,1000000US170311504012021,54,37,1,0,2,0,15,39,0,15,17,2,28,28,0,66,0,1
8495,1000000US170311504012022,61,42,0,1,0,0,19,42,0,19,19,4,38,36,2,73,0,0
8496,1000000US170311504012023,12,10,0,0,0,0,2,10,0,2,2,0,7,7,0,14,0,0
8497,1000000US170311504012024,17,12,1,1,0,0,5,12,0,5,5,1,9,9,0,22,0,1
8498,1000000US170311504013000,203,170,3,1,13,0,17,186,0,17,33,6,137,122,15,232,1,0
8499,1000000US170311504013001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8500,1000000US170311504013002,14,11,0,0,0,0,3,11,0,3,3,0,8,7,1,16,0,0
8501,1000000US170311504013003,95,57,0,0,6,0,32,63,0,32,38,1,54,52,2,131,0,0
8502,1000000US170311504013004,65,44,2,1,11,0,11,54,0,11,21,3,26,25,1,84,1,2
8503,1000000US170311504013005,51,42,0,0,3,0,6,45,0,6,9,0,26,24,2,66,0,0
8504,1000000US170311504013006,73,61,0,4,2,0,8,65,0,8,12,3,37,35,2,86,3,0
8505,1000000US170311504013007,97,70,0,0,8,0,19,78,0,19,27,0,57,47,10,138,0,0
8506,1000000US170311504013008,51,47,2,2,0,0,3,48,0,3,4,2,28,25,3,71,2,1
8507,1000000US170311504013009,50,43,0,0,2,0,5,45,0,5,7,0,28,28,0,55,0,0
8508,1000000US170311504013010,50,35,0,1,3,0,12,38,0,12,15,2,31,29,2,73,0,0
8509,1000000US170311504013011,66,41,0,0,4,0,21,45,0,21,25,0,34,31,3,87,0,0
8510,1000000US170311504013012,53,43,4,0,2,0,6,47,0,6,10,0,25,24,1,67,0,2
8511,1000000US170311504013013,65,52,0,0,1,0,12,53,0,12,13,0,32,28,4,77,0,0
8512,1000000US170311504013014,46,26,3,0,3,0,14,32,0,14,20,0,27,23,4,56,0,0
8513,1000000US170311504013015,10,9,0,0,1,0,0,10,0,0,1,1,4,4,0,16,0,0
8514,1000000US170311504014000,30,19,0,0,1,0,7,23,0,7,11,3,12,12,0,41,0,0
8515,1000000US170311504014001,18,13,0,1,3,0,1,17,0,1,5,1,11,10,1,22,0,0
8516,1000000US170311504014002,29,25,0,0,4,0,0,29,0,0,4,0,17,14,3,45,0,0
8517,1000000US170311504014003,18,16,0,0,1,0,1,17,0,1,2,1,10,9,1,21,0,0
8518,1000000US170311504014004,37,24,2,0,4,0,7,30,0,7,13,2,21,18,3,54,0,0
8519,1000000US170311504014005,38,31,0,0,0,0,7,31,0,7,7,0,16,16,0,46,0,0
8520,1000000US170311504014006,39,25,0,0,6,0,8,31,0,8,14,0,15,15,0,42,0,0
8521,1000000US170311504014007,25,14,0,0,0,0,11,14,0,11,11,0,14,13,1,32,0,0
8522,1000000US170311504014008,32,26,0,0,0,0,6,26,0,6,6,0,16,15,1,43,0,0
8523,1000000US170311504014009,48,28,0,0,7,0,13,35,0,13,20,0,27,23,4,66,0,0
8524,1000000US170311504014010,35,27,0,0,8,0,0,35,0,0,8,0,17,17,0,41,0,0
8525,1000000US170311504014011,46,24,0,0,7,0,15,31,0,15,22,0,16,16,0,63,0,0
8526,1000000US170311504014012,42,27,0,0,4,0,11,31,0,11,15,0,17,16,1,55,0,0
8527,1000000US170311504014013,40,33,0,0,0,0,7,33,0,7,7,0,21,21,0,48,0,0
8528,1000000US170311504014014,48,31,0,0,2,0,16,32,0,16,17,3,27,25,2,53,0,0
8529,1000000US170311504014015,40,29,1,0,1,0,9,31,0,9,11,0,16,14,2,49,0,0
8530,1000000US170311504014016,40,22,0,0,6,0,12,28,0,12,18,0,21,18,3,52,0,0
8531,1000000US170311504014017,32,30,1,0,0,0,1,31,0,1,2,0,15,15,0,48,0,0
8532,1000000US170311504014018,45,12,0,0,15,0,18,27,0,18,33,0,19,16,3,63,0,0
8533,1000000US170311504014019,45,28,1,0,1,0,15,30,0,15,17,0,21,20,1,56,0,0
8534,1000000US170311504014020,38,31,1,1,1,0,5,33,0,5,7,3,29,24,5,43,0,0
8535,1000000US170311504014021,35,24,0,0,2,0,10,25,0,10,11,2,17,17,0,46,0,0
8536,1000000US170311504014022,18,9,0,0,0,0,9,9,0,9,9,0,10,8,2,23,0,0
8537,1000000US170311504021000,51,33,2,1,10,0,5,46,0,5,18,2,18,18,0,59,0,0
8538,1000000US170311504021001,34,22,0,1,1,0,10,24,0,10,12,2,16,16,0,44,0,0
8539,1000000US170311504021002,57,36,0,0,0,0,21,36,0,21,21,0,24,24,0,80,0,0
8540,1000000US170311504021003,39,32,0,0,0,0,7,32,0,7,7,0,17,17,0,47,0,0
8541,1000000US170311504021004,47,43,0,0,0,0,4,43,0,4,4,0,18,18,0,56,0,0
8542,1000000US170311504021005,59,18,6,2,9,4,31,28,0,31,41,7,21,20,1,74,2,5
8543,1000000US170311504021006,45,39,0,0,3,0,3,42,0,3,6,1,23,23,0,54,0,0
8544,1000000US170311504021007,46,25,1,1,9,0,11,35,0,11,21,3,20,20,0,61,1,0
8545,1000000US170311504021008,34,34,0,0,0,0,0,34,0,0,0,0,14,13,1,47,0,0
8546,1000000US170311504021009,32,16,0,0,8,0,9,23,0,9,16,0,14,13,1,43,0,0
8547,1000000US170311504021010,39,13,0,0,5,0,21,18,0,21,26,0,13,13,0,50,0,0
8548,1000000US170311504021011,40,19,0,0,2,0,19,21,0,19,21,13,14,13,1,47,0,0
8549,1000000US170311504021012,46,30,0,0,0,0,16,30,0,16,16,0,17,17,0,49,0,0
8550,1000000US170311504021013,37,21,1,3,10,0,5,32,0,5,16,3,15,15,0,44,0,0
8551,1000000US170311504021014,27,20,0,0,0,0,7,20,0,7,7,0,13,11,2,30,0,0
8552,1000000US170311504021015,41,11,1,0,6,0,23,18,0,23,30,0,17,15,2,45,0,0
8553,1000000US170311504021016,12,8,0,0,0,0,4,8,0,4,4,0,7,6,1,15,0,0
8554,1000000US170311504021017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8555,1000000US170311504021018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8556,1000000US170311504021019,14,11,0,0,0,0,3,11,0,3,3,0,32,10,22,15,0,0
8557,1000000US170311504022000,54,34,0,0,5,0,16,38,0,16,20,1,30,26,4,75,0,0
8558,1000000US170311504022001,53,45,2,0,1,0,5,48,0,5,8,0,34,29,5,64,0,0
8559,1000000US170311504022002,47,32,3,0,0,0,12,35,0,12,15,0,21,20,1,70,0,0
8560,1000000US170311504022003,100,53,3,0,7,0,37,63,0,37,47,5,52,46,6,138,0,0
8561,1000000US170311504022004,69,45,0,1,2,0,22,47,0,22,24,0,32,27,5,87,1,0
8562,1000000US170311504022005,68,49,2,0,3,0,15,53,0,15,19,2,30,30,0,82,0,1
8563,1000000US170311504022006,56,32,0,0,1,0,23,33,0,23,24,0,27,27,0,75,0,0
8564,1000000US170311504022007,66,41,0,0,5,0,20,46,0,20,25,0,30,30,0,94,0,0
8565,1000000US170311504022008,38,21,0,0,0,0,17,21,0,17,17,0,22,18,4,46,0,0
8566,1000000US170311504022009,49,36,0,0,0,0,13,36,0,13,13,0,29,27,2,62,0,0
8567,1000000US170311504022010,49,33,0,0,3,0,12,37,0,12,16,3,25,23,2,77,0,0
8568,1000000US170311504022011,48,34,4,0,5,0,5,43,0,5,14,0,24,23,1,61,0,0
8569,1000000US170311504022012,46,26,0,0,0,0,20,26,0,20,20,0,33,26,7,69,0,0
8570,1000000US170311504022013,38,25,0,0,2,1,10,28,0,10,13,1,20,20,0,50,0,0
8571,1000000US170311504022014,40,26,0,0,0,0,14,26,0,14,14,6,17,16,1,45,0,0
8572,1000000US170311504022015,32,16,0,0,2,0,14,18,0,14,16,0,18,15,3,40,0,0
8573,1000000US170311504022016,7,7,0,0,0,0,0,7,0,0,0,0,2,2,0,7,0,0
8574,1000000US170311504022017,33,28,0,0,0,0,5,28,0,5,5,0,16,14,2,36,0,0
8575,1000000US170311504022018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8576,1000000US170311504022019,4,0,0,3,0,0,1,3,0,1,4,3,1,1,0,5,0,0
8577,1000000US170311504023000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8578,1000000US170311504023001,50,23,0,0,8,0,19,31,0,19,27,8,21,18,3,63,0,0
8579,1000000US170311504023002,33,28,0,0,2,0,3,30,0,3,5,0,16,15,1,41,0,0
8580,1000000US170311504023003,47,37,1,0,0,0,9,38,0,9,10,0,21,19,2,57,0,0
8581,1000000US170311504023004,20,18,0,0,0,0,2,18,0,2,2,0,12,11,1,27,0,0
8582,1000000US170311504023005,41,32,0,1,4,0,4,37,0,4,9,1,23,23,0,48,0,0
8583,1000000US170311504023006,3,0,0,0,0,0,3,0,0,3,3,0,2,2,0,5,0,0
8584,1000000US170311504023007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8585,1000000US170311504023008,50,18,0,0,7,0,25,25,0,25,32,0,25,24,1,68,0,0
8586,1000000US170311504023009,31,28,0,0,0,0,3,28,0,3,3,0,15,15,0,45,0,0
8587,1000000US170311504023010,44,30,0,0,7,0,7,37,0,7,14,1,26,20,6,56,0,0
8588,1000000US170311504023011,39,28,0,0,4,0,8,31,0,8,11,3,25,22,3,47,0,0
8589,1000000US170311504023012,49,43,0,1,0,0,5,44,0,5,6,0,22,20,2,69,1,0
8590,1000000US170311504023013,52,29,0,0,5,0,18,34,0,18,23,0,21,18,3,75,0,0
8591,1000000US170311504023014,57,28,1,1,3,0,25,32,0,25,29,7,20,20,0,70,1,0
8592,1000000US170311504023015,44,29,0,0,0,0,15,29,0,15,15,1,17,16,1,59,0,0
8593,1000000US170311504023016,68,49,0,0,4,0,15,53,0,15,19,3,32,31,1,78,0,0
8594,1000000US170311504023017,34,19,1,0,1,0,13,21,0,13,15,0,15,15,0,47,0,0
8595,1000000US170311504023018,34,20,0,0,1,0,13,21,0,13,14,0,15,14,1,37,0,0
8596,1000000US170311504023019,50,34,1,0,4,0,12,38,0,12,16,0,24,23,1,69,0,1
8597,1000000US170311504023020,37,32,0,0,0,0,5,32,0,5,5,0,20,20,0,51,0,0
8598,1000000US170311504023021,32,23,2,0,2,0,6,26,0,6,9,2,14,14,0,37,0,0
8599,1000000US170311504023022,4,3,1,0,0,0,0,4,0,0,1,0,2,2,0,9,0,0
8600,1000000US170311504023023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8601,1000000US170311504023024,31,28,0,0,3,0,0,31,0,0,3,2,16,14,2,40,0,0
8602,1000000US170311504023025,30,25,0,0,0,0,5,25,0,5,5,0,16,16,0,35,0,0
8603,1000000US170311504023026,33,30,0,0,0,0,3,30,0,3,3,0,16,15,1,41,0,0
8604,1000000US170311504023027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8605,1000000US170311504023028,62,40,0,0,15,0,7,55,0,7,22,1,30,29,1,75,0,0
8606,1000000US170311504023029,57,41,0,0,1,0,15,42,0,15,16,0,30,29,1,73,0,0
8607,1000000US170311504023030,43,40,0,0,1,0,2,41,0,2,3,0,22,21,1,49,0,0
8608,1000000US170311504023031,90,61,3,0,0,0,27,63,0,27,29,1,45,44,1,112,0,1
8609,1000000US170311504023032,68,56,1,0,2,0,9,59,0,9,12,2,32,31,1,82,0,0
8610,1000000US170311504023033,70,25,1,0,16,0,28,42,0,28,45,0,22,21,1,88,0,0
8611,1000000US170311504023034,64,37,0,0,2,1,25,39,0,25,27,1,37,34,3,98,0,0
8612,1000000US170311504023035,75,41,0,0,6,0,26,49,0,26,34,2,31,30,1,92,0,0
8613,1000000US170311505011000,184,137,1,6,9,0,38,146,0,38,47,6,94,90,4,239,2,1
8614,1000000US170311505011001,163,131,2,0,11,2,17,146,0,17,32,2,86,81,5,211,0,0
8615,1000000US170311505011002,176,157,2,0,5,0,12,164,0,12,19,0,91,85,6,218,0,0
8616,1000000US170311505011003,169,103,3,0,3,0,60,109,0,60,66,3,88,79,9,225,0,0
8617,1000000US170311505011004,413,334,5,3,23,0,49,364,0,49,79,10,243,226,17,499,2,0
8618,1000000US170311505011005,77,60,0,4,0,0,13,64,0,13,17,4,37,35,2,81,0,0
8619,1000000US170311505012000,85,60,0,1,0,0,24,61,0,24,25,4,38,34,4,108,0,0
8620,1000000US170311505012001,57,52,1,0,4,0,0,57,0,0,5,1,35,24,11,67,0,0
8621,1000000US170311505012002,62,47,0,0,6,0,9,53,0,9,15,0,31,31,0,76,0,0
8622,1000000US170311505012003,69,49,0,0,3,0,17,52,0,17,20,0,29,27,2,85,0,0
8623,1000000US170311505012004,67,59,0,1,5,0,2,65,0,2,8,1,32,28,4,83,0,0
8624,1000000US170311505012005,74,57,0,0,6,0,11,63,0,11,17,0,32,32,0,87,0,0
8625,1000000US170311505012006,55,49,0,0,0,0,6,49,0,6,6,0,34,25,9,76,0,0
8626,1000000US170311505012007,63,48,0,0,7,0,8,55,0,8,15,1,30,29,1,84,0,0
8627,1000000US170311505012008,59,48,0,0,7,0,4,55,0,4,11,0,28,26,2,74,0,0
8628,1000000US170311505012009,61,46,3,0,6,0,7,54,0,7,15,0,29,22,7,72,0,1
8629,1000000US170311505012010,3,1,0,0,0,0,2,1,0,2,2,0,3,3,0,5,0,0
8630,1000000US170311505013000,70,39,0,0,14,0,17,53,0,17,31,0,32,32,0,81,0,0
