,GEO_ID,tot_vap,white_alone_vap,any_part_black_vap,any_part_aian_vap,any_part_asian_vap,any_part_nhpi_vap,hispanic_latino_vap,not_hispanic_latino_vap,white_latino_vap,poc_latino_vap,any_part_poc_vap,multiracial_vap,total_housing_units,total_occupied_housing,total_vacant_housing,tot_pop,poc_aian_vap,any_part_black_latino_vap
32887,1000000US170316806001002,36,0,36,0,0,0,0,36,0,0,36,0,23,16,7,55,0,0
32888,1000000US170316806001003,12,0,12,0,0,0,0,12,0,0,12,0,20,7,13,20,0,0
32889,1000000US170316806001004,42,1,41,0,0,0,0,42,0,0,41,0,19,13,6,58,0,0
32890,1000000US170316806001005,28,0,28,0,0,0,1,27,0,1,28,0,18,12,6,57,0,1
32891,1000000US170316806001006,25,0,25,0,0,0,0,25,0,0,25,0,24,12,12,42,0,0
32892,1000000US170316806001007,45,0,45,0,0,0,0,45,0,0,45,0,24,19,5,66,0,0
32893,1000000US170316806001008,23,0,23,1,0,0,0,23,0,0,23,1,15,12,3,36,1,0
32894,1000000US170316806001009,18,0,18,0,0,0,0,18,0,0,18,0,13,11,2,22,0,0
32895,1000000US170316806001010,14,0,14,0,0,0,0,14,0,0,14,0,15,8,7,18,0,0
32896,1000000US170316806001011,2,0,2,0,0,0,0,2,0,0,2,0,5,1,4,2,0,0
32897,1000000US170316806001012,30,0,30,0,0,0,0,30,0,0,30,0,25,14,11,42,0,0
32898,1000000US170316806001013,33,0,33,0,0,0,0,33,0,0,33,0,21,16,5,48,0,0
32899,1000000US170316806002000,13,0,13,0,0,0,0,13,0,0,13,0,10,5,5,17,0,0
32900,1000000US170316806002001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32901,1000000US170316806002002,38,0,38,0,0,0,0,38,0,0,38,0,27,18,9,51,0,0
32902,1000000US170316806002003,11,0,11,0,0,0,0,11,0,0,11,0,11,4,7,13,0,0
32903,1000000US170316806002004,28,0,28,0,0,0,0,28,0,0,28,0,16,10,6,59,0,0
32904,1000000US170316806002005,44,0,42,0,0,0,2,42,0,2,44,0,30,18,12,69,0,0
32905,1000000US170316806002006,37,0,37,0,0,0,0,37,0,0,37,0,22,13,9,59,0,0
32906,1000000US170316806002007,29,0,29,0,0,0,0,29,0,0,29,0,19,10,9,39,0,0
32907,1000000US170316806002008,35,0,34,0,0,0,0,35,0,0,35,2,19,16,3,49,0,0
32908,1000000US170316806002009,30,0,30,0,0,0,0,30,0,0,30,0,13,11,2,44,0,0
32909,1000000US170316806002010,2,0,2,0,0,0,0,2,0,0,2,0,6,2,4,2,0,0
32910,1000000US170316806002011,3,0,3,0,0,0,0,3,0,0,3,0,2,2,0,3,0,0
32911,1000000US170316806002012,6,0,6,0,0,0,1,5,0,1,6,0,8,5,3,7,0,1
32912,1000000US170316806002013,27,0,27,0,0,0,0,27,0,0,27,0,13,11,2,39,0,0
32913,1000000US170316806002014,27,0,27,0,0,0,0,27,0,0,27,0,18,11,7,40,0,0
32914,1000000US170316806002015,34,0,34,0,0,0,0,34,0,0,34,0,21,16,5,49,0,0
32915,1000000US170316806002016,23,0,19,1,0,0,4,19,0,4,23,0,20,6,14,41,1,0
32916,1000000US170316806002017,8,0,8,0,0,0,0,8,0,0,8,0,4,3,1,9,0,0
32917,1000000US170316806002018,23,0,23,0,0,0,0,23,0,0,23,0,25,10,15,38,0,0
32918,1000000US170316806002019,5,0,5,0,0,0,0,5,0,0,5,0,11,1,10,5,0,0
32919,1000000US170316806002020,24,0,24,0,0,0,0,24,0,0,24,0,18,11,7,29,0,0
32920,1000000US170316806002021,30,0,30,0,0,0,0,30,0,0,30,0,20,14,6,37,0,0
32921,1000000US170316806002022,22,0,22,0,0,0,0,22,0,0,22,0,25,11,14,31,0,0
32922,1000000US170316806002023,35,0,35,0,0,0,0,35,0,0,35,0,12,10,2,46,0,0
32923,1000000US170316806002024,8,0,8,0,0,0,1,7,0,1,8,0,14,4,10,10,0,1
32924,1000000US170316806002025,21,0,21,0,0,0,0,21,0,0,21,0,23,10,13,25,0,0
32925,1000000US170316806002026,14,0,14,0,0,0,0,14,0,0,14,0,7,5,2,30,0,0
32926,1000000US170316806002027,19,0,19,0,0,0,0,19,0,0,19,0,17,10,7,33,0,0
32927,1000000US170316806002028,35,0,35,0,0,0,0,35,0,0,35,0,21,16,5,51,0,0
32928,1000000US170316806002029,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
32929,1000000US170316806002030,9,0,9,0,0,0,0,9,0,0,9,0,4,4,0,15,0,0
32930,1000000US170316806002031,6,0,6,0,0,0,0,6,0,0,6,0,5,5,0,8,0,0
32931,1000000US170316806002032,3,0,3,0,0,0,0,3,0,0,3,0,2,2,0,4,0,0
32932,1000000US170316809001000,54,3,51,0,0,0,1,53,0,1,51,0,27,22,5,72,0,1
32933,1000000US170316809001001,9,0,9,0,0,0,0,9,0,0,9,0,5,5,0,12,0,0
32934,1000000US170316809001002,3,0,3,0,0,0,0,3,0,0,3,0,1,1,0,3,0,0
32935,1000000US170316809001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32936,1000000US170316809001004,15,0,15,0,0,0,0,15,0,0,15,0,8,7,1,30,0,0
32937,1000000US170316809001005,5,0,5,0,0,0,0,5,0,0,5,0,1,1,0,6,0,0
32938,1000000US170316809001006,243,0,240,3,1,0,3,240,0,3,243,3,187,150,37,341,1,0
32939,1000000US170316809001007,152,1,149,1,2,0,3,149,0,3,151,2,192,146,46,152,1,2
32940,1000000US170316809001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32941,1000000US170316809001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32942,1000000US170316809001010,12,0,12,0,0,0,0,12,0,0,12,0,13,6,7,16,0,0
32943,1000000US170316809001011,21,0,21,0,0,0,0,21,0,0,21,0,7,7,0,24,0,0
32944,1000000US170316809001012,28,0,28,0,0,0,0,28,0,0,28,0,22,14,8,64,0,0
32945,1000000US170316809001013,27,0,27,0,0,0,0,27,0,0,27,0,18,12,6,42,0,0
32946,1000000US170316809001014,20,0,20,0,0,0,0,20,0,0,20,0,37,11,26,28,0,0
32947,1000000US170316809001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32948,1000000US170316809001016,11,0,11,0,0,0,0,11,0,0,11,0,10,6,4,16,0,0
32949,1000000US170316809001017,14,0,14,0,0,0,1,13,0,1,14,0,12,6,6,26,0,1
32950,1000000US170316809001018,19,2,17,1,0,0,0,19,0,0,17,1,9,9,0,37,1,0
32951,1000000US170316809001019,16,0,16,0,0,0,0,16,0,0,16,0,10,9,1,30,0,0
32952,1000000US170316809001020,12,0,12,0,0,0,0,12,0,0,12,0,16,6,10,22,0,0
32953,1000000US170316809001021,19,0,19,0,0,0,0,19,0,0,19,0,0,0,0,19,0,0
32954,1000000US170316809001022,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
32955,1000000US170316809001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32956,1000000US170316809001024,4,0,4,0,0,0,0,4,0,0,4,0,2,2,0,4,0,0
32957,1000000US170316809001025,5,0,5,0,0,0,0,5,0,0,5,0,7,3,4,5,0,0
32958,1000000US170316809001026,36,0,36,0,0,0,0,36,0,0,36,0,25,20,5,65,0,0
32959,1000000US170316809001027,53,0,53,0,0,0,0,53,0,0,53,0,33,33,0,98,0,0
32960,1000000US170316809001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32961,1000000US170316809001029,45,0,42,0,3,0,1,44,0,1,45,0,26,22,4,66,0,0
32962,1000000US170316809001030,12,1,11,0,0,0,1,11,0,1,11,0,7,6,1,24,0,1
32963,1000000US170316809001031,15,0,15,0,0,0,0,15,0,0,15,0,12,9,3,21,0,0
32964,1000000US170316809001032,63,1,62,0,0,0,0,63,0,0,62,0,30,25,5,83,0,0
32965,1000000US170316809001033,4,0,4,0,0,0,0,4,0,0,4,0,12,2,10,10,0,0
32966,1000000US170316809001034,5,0,1,4,0,0,0,5,0,0,5,0,6,1,5,7,4,0
32967,1000000US170316809001035,18,0,14,4,0,0,0,18,0,0,18,0,8,8,0,32,4,0
32968,1000000US170316809002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32969,1000000US170316809002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32970,1000000US170316809002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32971,1000000US170316809002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32972,1000000US170316809002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32973,1000000US170316809002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32974,1000000US170316809002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32975,1000000US170316809002007,101,0,81,0,20,1,0,101,0,0,101,1,81,78,3,102,0,0
32976,1000000US170316809002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32977,1000000US170316809002009,53,0,53,0,0,0,0,53,0,0,53,0,31,31,0,79,0,0
32978,1000000US170316809002010,60,0,60,0,0,0,0,60,0,0,60,0,39,31,8,98,0,0
32979,1000000US170316809002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32980,1000000US170316809002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32981,1000000US170316809002013,7,0,7,0,0,0,0,7,0,0,7,0,2,2,0,9,0,0
32982,1000000US170316809002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32983,1000000US170316809002015,10,0,10,0,0,0,0,10,0,0,10,2,13,7,6,15,0,0
32984,1000000US170316809002016,44,0,44,0,0,0,0,44,0,0,44,0,85,15,70,60,0,0
32985,1000000US170316809002017,49,1,48,1,0,0,0,49,0,0,48,1,28,26,2,69,1,0
32986,1000000US170316809002018,207,2,203,3,2,0,0,207,0,0,205,4,258,197,61,216,3,0
32987,1000000US170316809002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32988,1000000US170316809002020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32989,1000000US170316809002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32990,1000000US170316809002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32991,1000000US170316809002023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32992,1000000US170316809002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32993,1000000US170316809002025,50,2,46,0,1,0,1,49,0,1,48,0,19,19,0,66,0,0
32994,1000000US170316809002026,11,1,10,0,0,0,0,11,0,0,10,0,7,6,1,18,0,0
32995,1000000US170316809002027,19,0,19,0,0,0,0,19,0,0,19,0,12,9,3,33,0,0
32996,1000000US170316809003000,140,0,140,0,0,0,1,139,0,1,140,0,109,100,9,175,0,1
32997,1000000US170316809003001,152,1,148,1,3,0,2,150,0,2,151,1,102,89,13,213,1,2
32998,1000000US170316809003002,81,0,81,0,0,0,0,81,0,0,81,0,43,34,9,138,0,0
32999,1000000US170316809003003,25,0,25,0,0,0,0,25,0,0,25,0,9,9,0,32,0,0
33000,1000000US170316809003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33001,1000000US170316809003005,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
33002,1000000US170316809003006,56,0,56,0,0,0,0,56,0,0,56,0,21,17,4,73,0,0
33003,1000000US170316809003007,7,0,7,0,0,0,0,7,0,0,7,0,8,3,5,15,0,0
33004,1000000US170316809003008,25,2,22,2,0,0,1,24,0,1,23,2,16,6,10,30,2,0
33005,1000000US170316809003009,18,0,18,0,0,0,0,18,0,0,18,0,11,9,2,24,0,0
33006,1000000US170316809003010,16,0,16,0,0,0,0,16,0,0,16,0,11,11,0,28,0,0
33007,1000000US170316809003011,33,0,33,1,0,0,0,33,0,0,33,1,22,17,5,58,1,0
33008,1000000US170316809003012,19,0,19,0,0,0,0,19,0,0,19,0,12,8,4,30,0,0
33009,1000000US170316809003013,61,0,60,1,0,0,0,61,0,0,61,0,43,39,4,104,1,0
33010,1000000US170316809003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33011,1000000US170316809003015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33012,1000000US170316809003016,9,0,9,1,0,0,0,9,0,0,9,1,4,2,2,12,1,0
33013,1000000US170316809004000,47,0,47,3,0,0,0,47,0,0,47,3,29,29,0,74,3,0
33014,1000000US170316809004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33015,1000000US170316809004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33016,1000000US170316809004003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33017,1000000US170316809004004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33018,1000000US170316809004005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33019,1000000US170316809004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33020,1000000US170316809004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33021,1000000US170316809004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33022,1000000US170316809004009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33023,1000000US170316809004010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33024,1000000US170316809004011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025,1000000US170316809004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33026,1000000US170316809004013,12,0,12,0,0,0,0,12,0,0,12,0,7,7,0,19,0,0
33027,1000000US170316809004014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33028,1000000US170316809004015,20,0,20,0,0,0,0,20,0,0,20,0,10,10,0,30,0,0
33029,1000000US170316809004016,21,0,21,0,0,0,0,21,0,0,21,0,15,11,4,39,0,0
33030,1000000US170316809004017,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
33031,1000000US170316809004018,18,0,18,0,0,0,0,18,0,0,18,0,18,9,9,25,0,0
33032,1000000US170316809004019,22,1,19,0,0,0,0,22,0,0,21,0,18,7,11,24,0,0
33033,1000000US170316809004020,46,0,46,0,0,0,0,46,0,0,46,0,38,27,11,86,0,0
33034,1000000US170316809004021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33035,1000000US170316809004022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33036,1000000US170316809004023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33037,1000000US170316809004024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33038,1000000US170316809004025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33039,1000000US170316809004026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33040,1000000US170316809004027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33041,1000000US170316809004028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33042,1000000US170316809004029,430,0,427,3,1,0,5,425,0,5,430,6,309,248,61,670,3,3
33043,1000000US170316810001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33044,1000000US170316810001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33045,1000000US170316810001002,35,0,35,0,0,0,0,35,0,0,35,1,24,20,4,72,0,0
33046,1000000US170316810001003,35,0,35,0,0,0,0,35,0,0,35,0,22,18,4,58,0,0
33047,1000000US170316810001004,30,1,29,0,0,0,0,30,0,0,29,0,16,13,3,39,0,0
33048,1000000US170316810001005,21,0,21,0,0,0,1,20,0,1,21,0,16,11,5,37,0,1
33049,1000000US170316810001006,32,0,31,0,1,0,0,32,0,0,32,0,24,15,9,44,0,0
33050,1000000US170316810001007,34,0,34,0,0,0,0,34,0,0,34,0,25,14,11,50,0,0
33051,1000000US170316810001008,40,0,36,0,0,0,4,36,0,4,40,0,23,16,7,51,0,0
33052,1000000US170316810001009,54,0,53,1,0,0,3,51,0,3,54,1,36,27,9,94,1,2
33053,1000000US170316810001010,26,0,26,0,0,0,0,26,0,0,26,0,13,12,1,40,0,0
33054,1000000US170316810001011,12,0,12,0,0,0,0,12,0,0,12,0,10,5,5,16,0,0
33055,1000000US170316810001012,25,0,25,0,0,0,0,25,0,0,25,0,16,9,7,39,0,0
33056,1000000US170316810001013,42,0,42,0,0,1,0,42,0,0,42,1,21,20,1,64,0,0
33057,1000000US170316810001014,20,0,20,1,0,0,0,20,0,0,20,1,14,11,3,25,1,0
33058,1000000US170316810001015,42,0,42,0,0,0,0,42,0,0,42,0,27,19,8,49,0,0
33059,1000000US170316810001016,30,0,30,0,0,0,0,30,0,0,30,0,17,13,4,42,0,0
33060,1000000US170316810001017,34,0,34,0,0,0,0,34,0,0,34,0,25,18,7,55,0,0
33061,1000000US170316810001018,29,0,29,0,0,0,1,28,0,1,29,0,17,14,3,44,0,1
33062,1000000US170316810001019,15,0,15,0,0,0,0,15,0,0,15,0,14,7,7,16,0,0
33063,1000000US170316810002000,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0
33064,1000000US170316810002001,66,0,66,3,0,0,0,66,0,0,66,3,49,32,17,93,0,0
33065,1000000US170316810002002,86,0,86,0,0,0,0,86,0,0,86,0,43,38,5,124,0,0
33066,1000000US170316810002003,84,0,84,0,0,0,0,84,0,0,84,0,58,35,23,124,0,0
33067,1000000US170316810002004,75,0,75,0,0,0,0,75,0,0,75,0,50,36,14,124,0,0
33068,1000000US170316810002005,32,1,31,0,0,0,2,30,0,2,31,0,16,14,2,60,0,2
33069,1000000US170316810002006,34,1,33,0,0,0,0,34,0,0,33,0,30,18,12,51,0,0
33070,1000000US170316810002007,52,1,51,0,1,0,0,52,0,0,51,2,33,29,4,82,0,0
33071,1000000US170316810002008,30,0,30,0,0,0,0,30,0,0,30,0,18,13,5,37,0,0
33072,1000000US170316810002009,27,0,27,0,0,0,0,27,0,0,27,0,20,13,7,41,0,0
33073,1000000US170316810002010,41,0,41,0,0,0,0,41,0,0,41,0,33,20,13,58,0,0
33074,1000000US170316810002011,8,0,8,0,0,0,0,8,0,0,8,0,7,4,3,16,0,0
33075,1000000US170316810002012,3,0,3,0,0,0,0,3,0,0,3,0,6,1,5,3,0,0
33076,1000000US170316810002013,7,0,7,0,0,0,0,7,0,0,7,0,7,4,3,7,0,0
33077,1000000US170316810003000,42,0,42,0,0,0,0,42,0,0,42,0,23,15,8,55,0,0
33078,1000000US170316810003001,48,0,48,0,0,0,0,48,0,0,48,0,24,19,5,57,0,0
33079,1000000US170316810003002,33,0,33,0,0,0,0,33,0,0,33,0,22,15,7,52,0,0
33080,1000000US170316810003003,25,0,25,0,0,0,0,25,0,0,25,0,12,11,1,33,0,0
33081,1000000US170316810003004,28,0,28,1,0,0,0,28,0,0,28,1,23,14,9,46,1,0
33082,1000000US170316810003005,29,0,29,0,0,0,0,29,0,0,29,0,23,18,5,43,0,0
33083,1000000US170316810003006,40,0,38,1,0,0,2,38,0,2,40,0,20,15,5,55,1,0
33084,1000000US170316810003007,14,0,14,0,0,0,0,14,0,0,14,0,19,5,14,17,0,0
33085,1000000US170316810003008,19,0,19,0,0,0,0,19,0,0,19,0,23,11,12,34,0,0
33086,1000000US170316810003009,27,0,18,1,0,0,9,18,0,9,27,1,17,12,5,37,1,0
33087,1000000US170316810003010,18,0,17,0,0,0,1,17,0,1,18,0,18,10,8,29,0,0
33088,1000000US170316810003011,38,0,38,0,0,0,0,38,0,0,38,0,23,16,7,55,0,0
33089,1000000US170316810003012,20,0,20,0,0,0,0,20,0,0,20,0,21,11,10,30,0,0
33090,1000000US170316810003013,16,0,16,0,0,0,0,16,0,0,16,0,14,8,6,28,0,0
33091,1000000US170316810003014,28,0,28,0,0,0,0,28,0,0,28,0,11,9,2,35,0,0
33092,1000000US170316810004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33093,1000000US170316810004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33094,1000000US170316810004002,3,0,3,0,0,0,0,3,0,0,3,0,1,1,0,3,0,0
33095,1000000US170316810004003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33096,1000000US170316810004004,5,0,5,0,0,0,0,5,0,0,5,0,6,4,2,5,0,0
33097,1000000US170316810004005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33098,1000000US170316810004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33099,1000000US170316810004007,101,0,101,0,0,0,0,101,0,0,101,0,104,93,11,106,0,0
33100,1000000US170316810004008,28,0,28,0,0,0,0,28,0,0,28,0,19,15,4,47,0,0
33101,1000000US170316810004009,41,0,41,0,0,0,0,41,0,0,41,2,25,22,3,49,0,0
33102,1000000US170316810004010,34,0,34,0,0,0,0,34,0,0,34,0,19,15,4,49,0,0
33103,1000000US170316810004011,98,1,97,0,0,0,0,98,0,0,97,1,73,50,23,132,0,0
33104,1000000US170316810004012,6,0,6,0,0,0,0,6,0,0,6,0,5,1,4,14,0,0
33105,1000000US170316810004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33106,1000000US170316810004014,10,0,10,0,3,0,0,10,0,0,10,3,4,4,0,20,0,0
33107,1000000US170316810004015,97,0,93,0,1,1,3,94,0,3,97,1,36,25,11,123,0,0
33108,1000000US170316810004016,83,1,81,1,0,0,0,83,0,0,82,2,40,35,5,139,1,0
33109,1000000US170316810004017,20,0,20,0,0,0,0,20,0,0,20,0,26,11,15,37,0,0
33110,1000000US170316810004018,63,0,63,2,1,0,0,63,0,0,63,2,40,31,9,77,1,0
33111,1000000US170316810004019,73,0,73,0,0,1,0,73,0,0,73,1,48,37,11,120,0,0
33112,1000000US170316810004020,13,0,13,0,0,0,0,13,0,0,13,0,9,6,3,17,0,0
33113,1000000US170316810004021,19,0,19,0,0,0,0,19,0,0,19,0,14,8,6,46,0,0
33114,1000000US170316810004022,35,0,35,0,0,0,0,35,0,0,35,0,19,16,3,71,0,0
33115,1000000US170316810004023,28,0,28,0,0,0,0,28,0,0,28,0,21,14,7,51,0,0
33116,1000000US170316810004024,23,0,23,0,0,0,0,23,0,0,23,0,29,13,16,35,0,0
33117,1000000US170316810004025,61,1,60,0,0,0,0,61,0,0,60,0,41,31,10,95,0,0
33118,1000000US170316811001000,11,0,11,0,0,0,0,11,0,0,11,0,13,6,7,15,0,0
33119,1000000US170316811001001,30,0,30,0,0,0,0,30,0,0,30,0,22,14,8,59,0,0
33120,1000000US170316811001002,47,0,47,0,0,0,0,47,0,0,47,0,34,21,13,65,0,0
33121,1000000US170316811001003,76,0,76,0,0,0,0,76,0,0,76,0,41,32,9,108,0,0
33122,1000000US170316811001004,42,0,42,0,0,0,0,42,0,0,42,0,31,20,11,86,0,0
33123,1000000US170316811001005,42,0,42,0,0,0,0,42,0,0,42,0,36,23,13,71,0,0
33124,1000000US170316811001006,45,0,45,0,0,0,0,45,0,0,45,0,29,22,7,57,0,0
33125,1000000US170316811001007,41,0,40,3,0,0,0,41,0,0,41,2,27,22,5,58,1,0
33126,1000000US170316811001008,46,0,46,0,0,0,0,46,0,0,46,0,24,18,6,70,0,0
33127,1000000US170316811001009,37,0,37,1,0,0,0,37,0,0,37,1,25,22,3,50,1,0
33128,1000000US170316811001010,41,1,40,0,0,0,0,41,0,0,40,0,30,19,11,54,0,0
33129,1000000US170316811001011,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
33130,1000000US170316811002000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
33131,1000000US170316811002001,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0
33132,1000000US170316811002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33133,1000000US170316811002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33134,1000000US170316811002004,9,0,9,0,0,0,0,9,0,0,9,0,6,6,0,9,0,0
33135,1000000US170316811002005,51,0,49,3,0,0,1,50,0,1,51,2,51,27,24,67,3,1
33136,1000000US170316811002006,50,0,48,2,1,0,0,50,0,0,50,1,36,26,10,95,2,0
33137,1000000US170316811002007,40,0,40,0,0,0,1,39,0,1,40,0,36,19,17,57,0,1
33138,1000000US170316811002008,82,2,79,1,1,1,1,81,0,1,80,2,54,46,8,115,1,0
33139,1000000US170316811002009,38,0,38,0,0,0,1,37,0,1,38,0,25,19,6,58,0,1
33140,1000000US170316811002010,55,1,54,1,0,1,1,54,0,1,54,2,32,24,8,71,1,1
33141,1000000US170316811002011,26,0,26,0,0,0,1,25,0,1,26,0,21,15,6,39,0,1
33142,1000000US170316811002012,30,0,30,0,0,0,0,30,0,0,30,0,17,17,0,45,0,0
33143,1000000US170316811002013,43,0,41,0,0,0,0,43,0,0,43,0,17,16,1,57,0,0
33144,1000000US170316811002014,69,0,69,1,0,0,1,68,0,1,69,2,33,30,3,100,1,1
33145,1000000US170316811002015,4,0,4,0,0,0,0,4,0,0,4,0,2,2,0,6,0,0
33146,1000000US170316811002016,10,0,10,0,0,0,0,10,0,0,10,0,8,7,1,13,0,0
33147,1000000US170316811003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33148,1000000US170316811003001,9,0,9,0,0,0,0,9,0,0,9,0,9,5,4,9,0,0
33149,1000000US170316811003002,29,0,29,0,0,0,0,29,0,0,29,0,25,15,10,42,0,0
33150,1000000US170316811003003,17,0,17,0,0,0,0,17,0,0,17,0,15,9,6,22,0,0
33151,1000000US170316811003004,57,0,57,0,0,0,1,56,0,1,57,0,38,29,9,95,0,1
33152,1000000US170316811003005,44,0,44,0,0,0,0,44,0,0,44,0,25,14,11,53,0,0
33153,1000000US170316811003006,42,0,42,0,2,0,0,42,0,0,42,5,34,23,11,55,0,0
33154,1000000US170316811003007,19,0,19,0,0,0,0,19,0,0,19,0,18,9,9,36,0,0
33155,1000000US170316811003008,33,0,33,0,0,0,0,33,0,0,33,0,17,12,5,50,0,0
33156,1000000US170316811003009,46,0,46,0,2,0,5,41,0,5,46,5,50,19,31,63,0,5
33157,1000000US170316811003010,59,1,58,4,0,0,0,59,0,0,58,5,27,23,4,81,4,0
33158,1000000US170316811003011,73,0,73,0,0,0,1,72,0,1,73,0,61,33,28,105,0,1
33159,1000000US170316811003012,34,0,34,0,0,0,0,34,0,0,34,0,20,17,3,47,0,0
33160,1000000US170316811004000,55,0,55,0,0,0,0,55,0,0,55,0,44,21,23,90,0,0
33161,1000000US170316811004001,54,3,49,1,0,0,1,53,0,1,51,1,19,16,3,60,1,0
